geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
70252,-15.816344624375862,-47.8949434167345,brasilia,DF
96010,-31.77288881127011,-52.34114273604941,pelotas,RS
95052,-29.15131132298523,-51.16069456750428,caxias do sul,RS
32141,-19.92080701624467,-44.03610238676335,contagem,MG
5638,-23.608673140717865,-46.73865215459633,sao paulo,SP
22020,-22.96601266501233,-43.1783093037683,rio de janeiro,RJ
3804,-23.49901135775293,-46.48131111019096,sao paulo,SP
13617,-22.18944175521432,-47.35733681716915,leme,SP
38400,-18.92164049486411,-48.28990176242138,uberlandia,MG
25560,-22.77228466026379,-43.36674030399682,sao joao de meriti,RJ
2540,-23.490282908130883,-46.65689488703907,sao paulo,SP
13843,-22.387719123821388,-46.9310969590772,mogi guacu,SP
83900,-25.863840561964,-50.38486424999999,sao mateus do sul,PR
1331,-23.5600809045242,-46.65045114931619,sao paulo,SP
45836,-17.035766846588434,-39.527036752813245,itamaraju,BA
8543,-23.528645413266773,-46.36879050721337,ferraz de vasconcelos,SP
38702,-18.585154467592616,-46.509326968017696,patos de minas,MG
9671,-23.66292740479328,-46.60381431195293,sao bernardo do campo,SP
54315,-8.14410249347912,-34.91898306895962,jaboatao dos guararapes,PE
35500,-20.155136101464205,-44.87132918370224,divinopolis,MG
93010,-29.770511463823333,-51.15012764236731,sao leopoldo,RS
57160,-9.733528711618993,-35.890520360900496,marechal deodoro,AL
12228,-23.256006506520865,-45.82990642853023,sao jose dos campos,SP
4458,-23.68692868581569,-46.67495314126613,sao paulo,SP
9820,-23.73778548268774,-46.55759910782505,sao bernardo do campo,SP
38780,-17.989683574996043,-46.905195911973856,vazante,MG
6075,-23.549935326677783,-46.789266159992,osasco,SP
29153,-20.30906618752904,-40.36485748640526,cariacica,ES
6162,-23.552380593270392,-46.810431425980575,osasco,SP
29730,-19.505166392424737,-41.02887563345005,baixo guandu,ES
75064,-16.286645970400908,-48.97940569506094,anápolis,GO
21220,-22.856244297247425,-43.3079858551272,rio de janeiro,RJ
60751,-3.8370629999999473,-38.55528349999997,fortaleza,CE
87114,-23.436520542303704,-51.85177580789008,sarandi,PR
60348,-3.71680569235212,-38.59581365621774,fortaleza,CE
12010,-23.035986113891,-45.56624102704112,taubate,SP
71020,-15.813507786558752,-47.97574660605676,brasilia,DF
79112,-20.442398218420045,-54.64833085775293,campo grande,MS
4010,-23.58018685206877,-46.64006442062438,são paulo,SP
6445,-23.52835653818301,-46.862788045189504,barueri,SP
27770,-22.241686895418987,-43.42347986319663,andrade pinto,RJ
4438,-23.67477780544173,-46.67109385414626,sao paulo,SP
83414,-25.28113687516366,-49.21668277092057,colombo,PR
8111,-23.498770641410346,-46.37382655176293,sao paulo,SP
9623,-23.66200942382701,-46.57171060491084,são bernardo do campo,SP
12042,-23.034933235434178,-45.61395494174579,taubate,SP
29900,-19.39170238000733,-40.07118383084584,linhares,ES
64015,-5.0925690896181885,-42.7918682146705,teresina,PI
68554,-8.05662912395466,-50.0425780439538,redencao,PA
60765,-3.831254106762027,-38.5898358634448,fortaleza,CE
19915,-22.95849892459292,-49.86020202943209,ourinhos,SP
4473,-23.6990148373536,-46.649571061198,sao paulo,SP
6280,-23.50705961004674,-46.76928989884006,osasco,SP
6663,-23.56341069240189,-46.93342870129714,itapevi,SP
8210,-23.5372053616358,-46.4500735518422,sao paulo,SP
32370,-19.93604190028527,-44.03055858062762,contagem,MG
9820,-23.74623901027177,-46.55196066706114,sao bernardo do campo,SP
85660,-25.756277807268376,-53.05942777289428,dois vizinhos,PR
88356,-27.0591374984801,-48.87089098971367,brusque,SC
12910,-22.938246502914183,-46.53259164931618,braganca paulista,SP
64795,-9.28180809319326,-43.3271889086343,caracol,PI
13160,-22.54885574526789,-47.16865893234743,artur nogueira,SP
52070,-8.027686928756877,-34.91960625783757,recife,PE
8160,-23.510196,-46.41152999278665,sao paulo,SP
29060,-20.28817533888281,-40.294602899820994,vitoria,ES
40210,-13.0001293055629,-38.504246854932056,salvador,BA
8341,-23.59772790452421,-46.45125960782506,sao paulo,SP
94190,-29.962577999999947,-50.97932899999997,gravatai,RS
58051,-7.150880179294817,-34.835009594783315,joao pessoa,PB
2679,-23.45738623175025,-46.66588038579832,sao paulo,SP
4929,-23.699766531409026,-46.76353535442561,sao paulo,SP
19803,-22.677471418353925,-50.43604083276329,assis,SP
15385,-20.42074589949256,-51.34056204668117,ilha solteira,SP
3916,-23.591446354349102,-46.50367416014789,sao paulo,SP
47740,-12.759985076887514,-43.95108394724318,serra dourada,BA
90560,-30.02161650819431,-51.20813759810153,porto alegre,RS
97700,-29.1866704848158,-54.86303346696619,santiago,RS
8311,-23.632282323308065,-46.45732250826749,sao paulo,SP
88034,-27.58967121954523,-48.49267749347913,florianópolis,SC
12620,-22.612072585850257,-45.17878407315987,piquete,SP
26520,-22.80826933390222,-43.42056276085857,nilopolis,RJ
31270,-19.87042694947781,-43.94952043121328,belo horizonte,MG
38302,-18.965039115477733,-49.45220192775004,ituiutaba,MG
32671,-19.94935471033734,-44.18147007835451,betim,MG
44470,-13.094415466632588,-38.749087733647016,vera cruz,BA
79300,-19.006063482051875,-57.65073761209168,corumba,MS
97900,-28.154818863937507,-54.733848363937504,cerro largo,RS
12412,-22.95499581180613,-45.45972633297311,pindamonhangaba,SP
74885,-16.733848499999997,-49.21250399999998,goiânia,GO
96030,-31.76229767692889,-52.37498167776561,pelotas,RS
3165,-23.557082238415354,-46.59638225630453,sao paulo,SP
96200,-32.03277697210361,-52.095201908087205,rio grande,RS
13806,-22.4179427149576,-46.966119202608354,mogi mirim,SP
56130,-7.722177205726353,-39.23157718858248,cedro,PE
88790,-28.48763280987854,-48.77310827607159,laguna,SC
35420,-20.36827013183106,-43.42306719525076,mariana,MG
79140,-21.45714497014873,-54.376260518876016,nova alvorada do sul,MS
60812,-3.7725676443559686,-38.4745044832588,fortaleza,CE
25015,-22.789581678433912,-43.31893744824291,duque de caxias,RJ
17202,-22.29946348171992,-48.56464425391516,jaú,SP
68555,-7.108170502559808,-49.94430692450892,xinguara,PA
7123,-23.44201076380634,-46.5301579977783,guarulhos,SP
18618,-22.89057914960466,-48.503508386202334,botucatu,SP
3104,-23.555074431040385,-46.60482656564138,sao paulo,SP
70632,-15.763140921461083,-47.93401498415962,brasilia,DF
20771,-22.88588956515457,-43.27939259876914,rio de janeiro,RJ
8553,-23.52713162591644,-46.36276520790566,poa,SP
91540,-30.086578498470782,-51.11504086317726,porto alegre,RS
4363,-23.648638902590964,-46.66514538842405,são paulo,SP
8500,-23.549643000000003,-46.36384199999999,ferraz de vasconcelos,SP
61631,-3.695141558869452,-38.600180527886735,caucaia,CE
87010,-23.447675759020285,-51.935262590926655,maringa,PR
62300,-3.566953456103412,-41.09107115236594,vicosa do ceara,CE
13212,-23.15228849431584,-46.96143386037867,jundiaí,SP
89560,-27.01800204458308,-51.14675074325001,videira,SC
11436,-23.96977061166293,-46.24637577170768,guaruja,SP
83035,-25.521089627243427,-49.21066554302036,sao jose dos pinhais,PR
36400,-20.66826084946773,-43.79876057497409,conselheiro lafaiete,MG
93510,-29.682313590343217,-51.1270435237313,novo hamburgo,RS
36083,-21.74292150874257,-43.408401951843736,juiz de fora,MG
39480,-15.487232247641314,-44.37066778696215,januária,MG
98925,-27.509173918682897,-54.36183049398713,doutor mauricio cardoso,RS
30130,-19.93124389397603,-43.9323177349401,belo horizonte,MG
8665,-23.56294808857774,-46.31580617715548,suzano,SP
69093,-3.024124199013193,-60.00391845598555,manaus,AM
2312,-23.46373775936294,-46.60308902109183,sao paulo,SP
8640,-23.63574473318421,-46.33180809505155,suzano,SP
37701,-21.78478563886899,-46.57692482536158,pocos de caldas,MG
18560,-23.349056929127737,-47.69374691812831,ipero,SP
21931,-22.81807519255339,-43.191562245609816,rio de janeiro,RJ
29175,-20.138289297972246,-40.19135179306735,serra,ES
5767,-23.63731825506378,-46.7611909314444,são paulo,SP
66070,-1.4550199628080112,-48.45839357227783,belem,PA
5660,-23.61199267415893,-46.72598115419228,sao paulo,SP
6864,-23.74182134961021,-46.79984218283502,itapecerica da serra,SP
8583,-23.46941852455834,-46.35114966781353,itaquaquecetuba,SP
68372,-3.2150514611921266,-52.21661571846362,altamira,PA
3216,-23.607932793784965,-46.55466245129547,sao paulo,SP
5283,-23.67356579224111,-46.79113886711794,sao paulo,SP
94858,-30.0000204068907,-51.03543421733578,alvorada,RS
28990,-22.934669173474056,-42.47780099155249,saquarema,RJ
6773,-23.642974779302264,-46.79714981634445,taboao da serra,SP
14270,-21.49437552236941,-47.37260477821737,santa rosa de viterbo,SP
7142,-23.41554006633389,-46.4941630896474,guarulhos,SP
74140,-16.68939494289965,-49.269019626087925,goiânia,GO
71573,-15.764436057729926,-47.78389362240177,brasilia,DF
45822,-16.356096945385435,-39.59130613238893,eunapolis,BA
9751,-23.69145945712386,-46.54085872926876,são bernardo do campo,SP
15600,-20.28407750537147,-50.24222014473457,fernandopolis,SP
22270,-22.95625184569213,-43.19785281404007,rio de janeiro,RJ
90440,-30.02648200943506,-51.196271045646085,porto alegre,RS
22260,-22.947709662502167,-43.187863469184656,rio de janeiro,RJ
60441,-3.801805829650568,-38.63408742114357,fortaleza,CE
38740,-18.946649928459248,-46.99165657652705,patrocinio,MG
77950,-5.653456775137587,-48.1186688140279,araguatins,TO
30360,-19.96701485341536,-43.95017386265403,belo horizonte,MG
28994,-22.899310401220617,-42.46637932269912,saquarema,RJ
88960,-29.104065777248657,-49.62960690006722,sombrio,SC
88051,-27.49423996696295,-48.52563960629583,florianopolis,SC
82840,-25.40489081111468,-49.2064922645747,curitiba,PR
13720,-21.6048432053833,-46.912201125456605,são josé do rio pardo,SP
19700,-22.424534547921343,-50.58653984225935,paraguacu paulista,SP
14800,-21.809482658347232,-48.18350385706044,araraquara,SP
88034,-27.582372471002323,-48.50208108964742,florianopolis,SC
79010,-20.450815121876392,-54.60872621120669,campo grande,MS
98300,-27.905456332797787,-53.32097131959596,palmeira das missoes,RS
6715,-23.615053014693466,-46.874630398302216,cotia,SP
16920,-20.865362406162262,-51.48568858143701,castilho,SP
13841,-22.36287590522975,-46.92931062058086,mogi guacu,SP
30820,-19.900959359974628,-43.99720459838997,belo horizonte,MG
8717,-23.561366266214527,-46.18646183891071,mogi das cruzes,SP
24866,-22.71290443756245,-42.91707400798582,itaborai,RJ
14740,-20.86723455591568,-48.2948278292725,viradouro,SP
29090,-20.25138367367556,-40.26734268830506,vitória,ES
30570,-19.96413335636794,-43.97335949070917,belo horizonte,MG
3737,-23.510906869002547,-46.509420337919856,sao paulo,SP
13177,-22.786808175688147,-47.28337275382303,sumare,SP
81010,-25.477738742166263,-49.28483305023372,curitiba,PR
38410,-18.95772381451761,-48.224523454843975,uberlandia,MG
28820,-22.64873867223417,-42.3989248525417,silva jardim,RJ
35500,-20.13577477906666,-44.86996848643835,divinopolis,MG
26600,-22.635078401468697,-43.71139264448637,paracambi,RJ
89950,-26.26394282649959,-53.63288582759532,dionisio cerqueira,SC
40170,-12.999808571469782,-38.50649303329683,salvador,BA
22421,-22.98217656174626,-43.21296838190318,rio de janeiro,RJ
14780,-20.56102600222169,-48.567514457816365,barretos,SP
85892,-24.855635796146327,-54.3386651922858,santa helena,PR
4304,-23.626658120810465,-46.63357876858626,sao paulo,SP
19066,-22.109006790920567,-51.43131404785512,presidente prudente,SP
20540,-22.92181012406944,-43.23642038620233,rio de janeiro,RJ
1326,-23.55279736886143,-46.64414890161001,sao paulo,SP
13160,-22.58246809507336,-47.17681744451455,artur nogueira,SP
70737,-15.772252398624136,-47.88566192816761,brasilia,DF
15015,-20.814659165604105,-49.38568822941608,sao jose do rio preto,SP
6428,-23.494799930016026,-46.95472932122231,barueri,SP
65020,-2.5262524016100083,-44.29709334693288,sao luis,MA
75180,-16.66774932528975,-48.61427048773421,silvania,GO
3977,-23.61795792423105,-46.497207688037406,sao paulo,SP
6028,-23.547443257517344,-46.76524741316207,osasco,SP
95170,-29.22586396191879,-51.35141690658364,farroupilha,RS
51180,-8.103904703854209,-34.91572090320322,recife,PE
6725,-23.70035664758972,-47.01574423796078,cotia,SP
75828,-18.388042104075254,-52.666362986892366,chapadao do ceu,GO
72130,-15.802958983432395,-48.07291950198811,brasília,DF
38182,-19.59974319640045,-46.92936211063853,araxa,MG
14405,-20.512170174494035,-47.40068128202117,franca,SP
1531,-23.570124170696488,-46.63265515860704,sao paulo,SP
18400,-23.97697563927292,-48.87632016814037,itapeva,SP
25270,-22.59491883196141,-43.22999607930918,duque de caxias,RJ
39660,-17.282763560530473,-42.72982927134805,turmalina,MG
13606,-22.34403615776761,-47.329832012242974,araras,SP
16430,-21.631549620574912,-49.77563542982526,guaicara,SP
20756,-22.88928319288483,-43.30299636095559,rio de janeiro,RJ
29060,-20.28354460283338,-40.29916461850087,vitoria,ES
18603,-22.87833604884875,-48.443472959057104,botucatu,SP
18111,-23.537385525102533,-47.44205110491087,votorantim,SP
22451,-22.903676821541897,-43.69700729932489,rio de janeiro,RJ
13611,-22.190266261129715,-47.377628907574525,leme,SP
15086,-20.82576120427086,-49.37069715067501,são josé do rio preto,SP
44850,-11.552236509166791,-41.15372878546226,morro do chapeu,BA
13033,-22.90613836886143,-47.0932753724681,campinas,SP
1132,-23.52477735137628,-46.64796807591318,sao paulo,SP
22775,-22.97008142048013,-43.39361374132954,rio de janeiro,RJ
96222,-32.03647660284339,-52.09694957398354,rio grande,RS
36108,-21.548373119398683,-43.50896552332949,ewbank da camara,MG
14811,-21.77908909241925,-48.1492544434354,araraquara,SP
4619,-23.622560088262425,-46.67651039731086,são paulo,SP
8330,-23.619989725837584,-46.46557072011448,sao paulo,SP
20560,-22.91924646517394,-43.26227153941368,rio de janeiro,RJ
39270,-17.326904228812726,-44.93527857700421,pirapora,MG
4461,-23.69080032001268,-46.67954810713255,sao paulo,SP
11025,-23.977833601159944,-46.31205387774822,santos,SP
58388,-7.042250222430807,-35.62249655404836,alagoa grande,PB
39401,-16.70420793732935,-43.86739717955283,montes claros,MG
38706,-18.61680793780408,-46.503592611873,patos de minas,MG
80430,-25.42790141603673,-49.28906441866248,curitiba,PR
89990,-26.351643257573937,-52.849746752726496,sao lourenco do oeste,SC
22715,-22.925527321125337,-43.38275143677304,rio de janeiro,RJ
22775,-22.973184000000003,-43.38057184532931,rio de janeiro,RJ
56895,-7.8240918443860386,-38.14970618972964,santa cruz da baixa verde,PE
24740,-22.836047713828,-42.996306241510574,são gonçalo,RJ
22795,-23.020604224536893,-43.46049727782902,rio de janeiro,RJ
18611,-22.87750801748514,-48.43269796794391,botucatu,SP
16901,-20.89667626617228,-51.38210796987715,andradina,SP
26900,-22.45991057298428,-43.480682158814126,miguel pereira,RJ
37175,-20.934906151129564,-45.83512115110063,ilicinea,MG
17533,-22.15587099986066,-50.009049166645696,marilia,SP
97650,-29.12617608006182,-56.55622951335671,itaqui,RS
12081,-23.02690105031796,-45.530837529186215,taubate,SP
36700,-21.52693360286583,-42.63360184614928,leopoldina,MG
9350,-23.67535806829579,-46.44228105008949,maua,SP
37275,-20.86935814582727,-45.520201816906685,cristais,MG
51170,-8.093899917017684,-34.912349250764606,recife,PE
15130,-20.82294158767974,-49.52487536372253,mirassol,SP
29375,-20.322458999999995,-41.13772837392256,venda nova do imigrante,ES
9132,-23.708192730981807,-46.50130558002494,santo andre,SP
76977,-11.906457546712062,-61.50978347209716,sao felipe d'oeste,RO
11060,-23.96458056174625,-46.3315406858157,santos,SP
17340,-22.48444066250006,-48.56069857911791,barra bonita,SP
37810,-21.297149999999995,-46.80432225,guaranesia,MG
14300,-20.88790183898132,-47.602303925381335,batatais,SP
89256,-26.47967352844941,-49.06528368555588,jaragua do sul,SC
31050,-19.901724851520523,-43.88952369525075,belo horizonte,MG
89172,-27.26303439506475,-49.93193854201796,pouso redondo,SC
65700,-4.228902458014439,-44.78720419416254,bacabal,MA
13482,-22.581731607523967,-47.41420236961656,limeira,SP
78250,-15.230003562183288,-59.33378764472488,pontes e lacerda,MT
14055,-21.160246086589,-47.83116421925676,ribeirao preto,SP
4640,-23.638533244792,-46.678020606295846,sao paulo,SP
7230,-23.457476430751925,-46.45792456855559,guarulhos,SP
29175,-20.12825649708581,-40.206782231201984,serra,ES
60310,-3.7150507718564265,-38.54785570191586,fortaleza,CE
4464,-23.698490898695823,-46.6595476552888,sao paulo,SP
7175,-23.40759433443941,-46.392190894396656,guarulhos,SP
3152,-23.594407459893816,-46.58249775950716,sao paulo,SP
62460,-3.3685832692820603,-40.7258546617929,uruoca,CE
56906,-7.985583558307621,-38.28392394469504,serra talhada,PE
78890,-12.538169668951214,-55.740090418057264,sorriso,MT
6365,-23.550327540406773,-46.847239897622245,carapicuiba,SP
64340,-5.319151811824775,-41.55277758389032,castelo do piaui,PI
35702,-19.42540866371897,-44.2286765170478,sete lagoas,MG
38740,-18.942381025211787,-46.99274117793246,patrocínio,MG
3461,-23.57517561226845,-46.52538248167813,sao paulo,SP
9635,-23.650847947500136,-46.56572484277392,sao bernardo do campo,SP
87560,-24.01104100358317,-53.71404618591561,iporã,PR
20770,-22.89351669164407,-43.28467180798055,rio de janeiro,RJ
13960,-22.589530993002,-46.51938145825813,socorro,SP
12607,-22.7471417882576,-45.114916957836165,lorena,SP
28970,-22.8598785,-42.33787425,araruama,RJ
96413,-31.30195861683573,-54.07407261701218,bage,RS
